city,GEOID,mobility_in_entropy,mobility_in_degree,mobility_in_weight,mobility_in_missing_income_neighbors,mobility_out_entropy,mobility_out_degree,mobility_out_weight,mobility_out_missing_income_neighbors,mentions_in_entropy,mentions_in_degree,mentions_in_weight,mentions_in_missing_income_neighbors,mentions_out_entropy,mentions_out_degree,mentions_out_weight,mentions_out_missing_income_neighbors
Chicago,17031440600,0.8791693908270419,164,224.0,0,0.922211530959581,90,105.0,0,0.6013956368435129,12,12.0,0,0.5604783958455847,7,7.0,0
Chicago,17043846413,0.9135146928935716,278,423.0,0,0.825576613039885,58,89.0,0,0.8509553984313722,13,13.0,0,0.672407948938507,12,13.0,0
Chicago,17089853200,0.9377272114437752,69,148.0,0,0.972456528787142,119,254.0,0,0.95602344073433,31,33.0,0,0.9100664665397094,23,25.0,0
Chicago,17031760803,0.8553508366465185,27,36.0,0,0.904141278836879,150,219.0,0,0.9026073758112834,18,20.0,0,0.9599681602486099,30,34.0,0
Chicago,17031710800,0.6746558382626531,106,159.0,0,0.8898793919023648,178,268.0,0,0.7627759615770443,11,11.0,0,0.5333862650237753,7,7.0,0
Chicago,17031804306,0.9047424432061144,60,108.0,0,0.8692778997257765,128,218.0,0,0.6665362761346824,10,19.0,0,0.8087036350235745,17,20.0,0
Chicago,18089042608,0.9014497175182752,46,91.0,0,0.943259720534066,82,135.0,0,0.5990727548623354,9,13.0,0,0.7138276879460799,11,19.0,0
Chicago,17031381400,0.6773722521251209,67,79.0,0,0.7999853669168532,47,52.0,0,0.6131471927654584,3,3.0,0,0.5553351369244944,8,9.0,0
Chicago,17031824108,0.8683849564437212,203,418.0,0,0.8990909585759659,125,281.0,0,0.7605653812679729,28,46.0,0,0.8314409360655726,42,61.0,0
Chicago,17031062600,0.9243664095249272,130,176.0,0,0.7773756184157365,108,178.0,0,0.7737056144690833,4,4.0,0,0.7420981285103057,6,6.0,0
Chicago,17031831300,0.8146743772387944,107,147.0,0,0.7675149021732323,26,32.0,0,0.5802792108518124,4,4.0,0,0.4444299884274581,7,7.0,0
Chicago,17043846002,0.8881876904991732,328,492.0,0,0.902249932658832,81,118.0,0,0.7420981285103057,6,6.0,0,0.5887621559162939,5,5.0,0
Chicago,17031150200,0.9444049175677707,317,483.0,0,0.9680190821930458,294,490.0,0,0.8852068596338534,30,32.0,0,0.9411722021572237,43,44.0,0
Chicago,17031820603,0.9842037746596867,109,120.0,0,0.9025234878889403,94,170.0,0,0.6172088932791937,15,20.0,0,0.6717611315799272,20,30.0,0
Chicago,17197880702,0.9661881961731602,57,77.0,0,0.9675657089834263,110,162.0,0,0.7445652956641438,18,23.0,0,0.8804136085804769,17,22.0,0
Chicago,17031842900,0.9511061664176701,313,414.0,0,0.9743878647480012,100,130.0,0,0.9756641375534827,12,12.0,0,0.6769924126604479,8,8.0,0
Chicago,17097864517,0.6893378743202118,53,75.0,0,0.6419095206649456,74,137.0,0,0.18780185809677274,12,19.0,0,0.3159384664524843,9,12.0,0
Chicago,17031830500,0.908581337842812,163,217.0,0,0.900755826792953,112,142.0,0,0.6131471927654584,3,3.0,0,0.38685280723454163,2,2.0,0
Chicago,17031804901,0.8639923106108571,109,146.0,0,0.8372781460298921,87,135.0,0,0.3756149631508355,5,5.0,0,0.3692254733516234,7,8.0,0
Chicago,17031804406,0.8997584429716459,100,203.0,0,0.918776913708396,121,196.0,0,0.9006757139383933,17,20.0,0,0.873091578283522,16,17.0,0
Chicago,18089042606,0.9390054164626574,37,57.0,0,0.9424900288592222,33,43.0,0,0.5802792108518124,3,4.0,0,0.5385560615583984,7,9.0,0
Chicago,17031200300,0.6975925572209126,22,29.0,0,0.9741784892584412,102,134.0,0,0.6289509357448473,12,12.0,0,0.49242710289411906,12,15.0,0
Chicago,17031050200,0.9527108410868144,251,398.0,0,0.8513861337977575,176,336.0,0,0.5644754678724236,12,12.0,0,0.7127263906780549,7,7.0,0
Chicago,17031818402,0.9169536246199518,62,93.0,0,0.9414556974054719,68,80.0,0,0.5486717248930348,12,12.0,0,0.5802792108518124,4,4.0,0
Chicago,17197884006,0.7565455682521939,25,38.0,0,0.7528843159999421,20,35.0,0,0.355245321275764,3,3.0,0,0.38685280723454163,2,2.0,0
Chicago,17031806104,0.9190085614465437,172,235.0,0,0.9128666454830666,74,119.0,0,0.7127263906780549,7,7.0,0,0.355245321275764,3,3.0,0
Chicago,17097862902,0.854270790018933,33,56.0,0,0.9849145122092503,64,84.0,0,0.863173161693871,10,11.0,0,0.6924390875344003,11,11.0,0
Chicago,17031490800,0.8362850502408328,175,247.0,0,0.9038284106489558,135,172.0,0,0.5553351369244944,9,9.0,0,0.743216002573569,13,14.0,0
Chicago,17097863400,0.8159700976142037,96,130.0,0,0.8982845912500261,120,166.0,0,0.5802792108518124,4,4.0,0,0.3756149631508355,5,5.0,0
Chicago,17031291200,0.7049398928816833,30,37.0,0,0.8012634448227381,126,151.0,0,0.38685280723454163,2,2.0,0,0.340929858357647,10,10.0,0
Chicago,17043841606,0.7533453862757342,61,119.0,0,0.8691489240641127,45,55.0,0,-0.0,2,2.0,0,-0.0,1,1.0,0
Chicago,17063000900,0.9452751655054904,122,149.0,0,0.7472477149670027,30,49.0,0,0.6413024274210593,9,9.0,0,0.4841962570206112,5,6.0,0
Chicago,17031160400,0.9101461868154067,107,146.0,0,0.9659046694590696,208,314.0,0,0.8596610491977071,11,11.0,0,0.9179887045038185,20,21.0,0
Chicago,17097860200,0.9048548171923717,73,147.0,0,0.8500726067834574,20,25.0,0,0.355245321275764,3,3.0,0,0.6131471927654584,3,3.0,0
Chicago,17031710900,0.7990461076581165,169,243.0,0,0.88833524998179,203,272.0,0,0.6724127193811803,60,68.0,0,0.6777691289957652,39,40.0,0
Chicago,17031490400,0.6846645852262573,36,41.0,0,0.8773933302627447,77,91.0,0,-0.0,2,2.0,0,,0,0.0,0
Chicago,17031420700,0.622803115772083,98,130.0,0,0.8306031704320471,83,98.0,0,0.5837715294174136,19,19.0,0,0.7421683669524062,26,27.0,0
Chicago,17111871207,0.734957507302806,98,274.0,0,0.7716885744267298,102,191.0,0,0.6501345896528684,15,29.0,0,0.6412246016662475,13,29.0,0
Chicago,17031824006,0.865406281342632,86,132.0,0,0.8646384335781571,102,134.0,0,0.8019093486817523,14,15.0,0,0.6486504270697754,11,11.0,0
Chicago,17031827804,0.8940706419703882,50,74.0,0,0.9322946758891609,39,50.0,0,0.355245321275764,3,3.0,0,0.8339150226079424,8,8.0,0
Chicago,17031081100,0.9449741490523322,184,268.0,0,0.8031315764140541,126,276.0,0,0.7319237654361288,13,13.0,0,0.7490476271866022,11,11.0,0
Chicago,17031822500,0.9311201954282172,188,371.0,0,0.9346954962827431,169,300.0,0,0.8628143647579029,34,41.0,0,0.8446878712476171,36,42.0,0
Chicago,17097860806,0.8351131736745473,43,74.0,0,0.8778663616411004,125,184.0,0,0.7420981285103057,6,6.0,0,0.7315622998573797,8,9.0,0
Chicago,17089851904,0.8882576631735157,93,215.0,0,0.8961832859661433,122,289.0,0,0.8314454838586239,14,15.0,0,0.8611810601591453,14,20.0,0
Chicago,17091010300,0.8154858328075195,25,42.0,0,0.7557057909227596,30,42.0,0,0.38685280723454163,3,4.0,0,0.5887621559162939,6,10.0,0
Chicago,17031530100,0.6970897584179059,47,55.0,0,0.9736271608173768,91,106.0,0,0.5644754678724236,6,6.0,0,0.38685280723454163,2,2.0,0
Chicago,17031814600,0.9030240098942783,52,96.0,0,0.9746723444245247,186,337.0,0,0.9405613541450804,33,43.0,0,0.9068281333720505,28,39.0,0
Chicago,17031660301,0.7918382791241777,48,62.0,0,0.8684558981707982,95,112.0,0,0.4026565502139304,12,12.0,0,0.46349508776090603,13,14.0,0
Chicago,17031243000,0.9759695020914535,102,127.0,0,0.9517924216108797,103,139.0,0,0.710490642551528,9,9.0,0,0.796457933048093,9,9.0,0
Chicago,17031824122,0.8321740011454796,68,112.0,0,0.8648022977398429,128,259.0,0,0.7202617572685063,29,49.0,0,0.7502988322312301,25,36.0,0
Chicago,17197881010,0.8453558290374547,122,177.0,0,0.8444260208005089,57,82.0,0,0.8433532525013715,15,16.0,0,0.762467770385377,9,10.0,0
Chicago,17097862501,0.8699992087807047,54,144.0,0,0.9789099951584792,76,147.0,0,0.796457933048093,9,9.0,0,0.5264927622988719,9,10.0,0
Chicago,18089040700,0.8660454666531523,55,109.0,0,0.9362428305489177,86,168.0,0,0.8845112106481056,16,25.0,0,0.7059355738072689,12,19.0,0
Chicago,17031811200,0.9192844389214372,263,470.0,0,0.935522847724905,198,338.0,0,0.8508784842707858,31,36.0,0,0.9394830961103307,45,55.0,0
Chicago,17031160502,0.8552286201875549,74,89.0,0,0.9510877264324784,75,96.0,0,0.355245321275764,3,3.0,0,0.8649743855105252,7,7.0,0
Chicago,17097861012,0.8151996420652495,60,120.0,0,0.7781472858041515,71,148.0,0,0.7431854248411015,17,27.0,0,0.5147012835192466,13,24.0,0
Chicago,17031160800,0.9569022235208179,209,301.0,0,0.958953098443532,196,311.0,0,0.6780428259561715,9,9.0,0,0.6769924126604479,8,8.0,0
Chicago,17097863100,0.9171209096153236,45,78.0,0,0.9693265905078702,149,175.0,0,0.38685280723454163,2,2.0,0,0.3756149631508355,5,5.0,0
Chicago,17089854301,0.6353843886284776,39,123.0,0,0.861201672394599,69,190.0,0,0.6832635559667153,17,30.0,0,0.5169829856091996,18,26.0,0
Chicago,17031830006,0.991153418678148,167,317.0,0,0.9636032097868767,36,49.0,0,0.5802792108518124,4,4.0,0,0.5802792108518124,4,4.0,0
Chicago,17031711300,0.8741460457575074,60,77.0,0,0.9098838407560642,40,43.0,0,0.27927991012866066,5,5.0,0,0.5024424688300348,8,8.0,0
Chicago,17089850500,0.8839319856134478,165,329.0,0,0.9168637596757127,319,400.0,0,0.5765919506828494,14,20.0,0,0.8306030253040645,15,19.0,0
Chicago,17031841100,0.9849812386003846,610,916.0,0,0.9759111087438715,259,387.0,0,0.8253069399348818,17,17.0,0,0.9743163353697013,27,27.0,0
Chicago,17031805801,0.9367698082337264,69,78.0,0,0.7777411007114551,51,60.0,0,-0.0,2,2.0,0,-0.0,1,1.0,0
Chicago,17031050900,0.9462744383032379,142,179.0,0,0.8919259801456919,100,125.0,0,0.6131471927654584,3,3.0,0,0.5802792108518124,4,4.0,0
Chicago,55059002905,0.7932396734800076,37,92.0,0,0.9368791122045189,114,174.0,0,0.5876472729859921,9,21.0,0,0.5457904609497287,10,18.0,0
Chicago,17031833300,0.989682730733172,414,554.0,0,0.9500300382272305,131,214.0,0,0.8193845012292461,11,11.0,0,0.629289148004281,13,14.0,0
Chicago,17031805802,0.9432104806666796,84,107.0,0,0.8115229399848732,58,84.0,0,0.5802792108518124,4,4.0,0,0.7127263906780549,7,7.0,0
Chicago,17097860906,0.8831061656765703,88,133.0,0,0.9298014737246,139,301.0,0,0.8961463575012353,20,41.0,0,0.7915658155114529,13,27.0,0
Chicago,17031620300,0.9365447015196733,181,269.0,0,0.9578126107937462,187,341.0,0,0.7628289594033132,30,32.0,0,0.8405959107912324,26,31.0,0
Chicago,18089030800,0.8855502939771328,52,85.0,0,0.8762216041268088,77,127.0,0,0.9475231583990614,13,13.0,0,0.967132018086354,16,16.0,0
Chicago,17031630800,0.7292833014307318,69,133.0,0,0.9130117416851441,126,207.0,0,0.5437754171820363,7,8.0,0,0.7315622998573797,9,9.0,0
Chicago,55059002800,0.8870762983439142,85,135.0,0,0.7742673434196125,61,170.0,0,0.4919925226168637,8,16.0,0,0.6515311998952917,10,20.0,0
Chicago,17043846315,0.8515445890874317,100,149.0,0,0.7903928433766098,47,84.0,0,0.710490642551528,9,9.0,0,0.38685280723454163,2,2.0,0
Chicago,18089012800,0.601912439459344,36,54.0,0,0.6339047329065955,20,22.0,0,-0.0,2,2.0,0,-0.0,1,1.0,0
Chicago,17031050600,0.955411741866395,159,212.0,0,0.7867008406206464,108,174.0,0,0.38685280723454163,2,2.0,0,0.710490642551528,9,9.0,0
Chicago,17031560400,0.8763551371975725,104,140.0,0,0.982578700612161,87,105.0,0,0.38685280723454163,4,4.0,0,0.5802792108518124,4,4.0,0
Chicago,17031821402,0.8163609961523218,148,226.0,0,0.9225363980357577,88,118.0,0,0.7418832768182935,27,29.0,0,0.6969681922921453,14,18.0,0
Chicago,17031740300,0.9500483951841022,120,229.0,0,0.9586431761892658,167,338.0,0,0.8959909841803475,49,63.0,0,0.8279494666147003,58,81.0,0
Chicago,17031770300,0.8950703069443101,148,231.0,0,0.9155718963312124,161,263.0,0,0.5991556706386703,14,24.0,0,0.703964499253643,16,25.0,0
Chicago,18089021000,0.9125299474841752,107,172.0,0,0.7896574359347087,66,126.0,0,0.7760181089142081,12,14.0,0,0.6131471927654584,3,3.0,0
Chicago,18127980001,0.9236927303016105,23,25.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0
Chicago,17031835100,0.7641433648239879,107,145.0,0,0.8912158446300275,155,217.0,0,0.5553351369244944,9,9.0,0,0.7586044466395969,10,10.0,0
Chicago,17089851000,0.9271327092539814,85,148.0,0,0.929642998779923,130,196.0,0,0.8809770292735688,24,24.0,0,0.8285565704202863,20,21.0,0
Chicago,17031820501,0.9024479372661935,130,190.0,0,0.9649377665349144,161,236.0,0,0.6816755701662418,20,28.0,0,0.6918670800096115,12,14.0,0
Chicago,55101001703,0.8989389607120984,134,247.0,0,0.8655005427730339,51,115.0,0,0.6501279507138497,13,18.0,0,0.7125508343640725,9,16.0,0
Chicago,17031835800,0.6911830743814337,112,134.0,0,0.8910564754615812,148,211.0,0,0.6289509357448473,12,12.0,0,0.8441150748420817,13,14.0,0
Chicago,17043842300,0.8087974534135396,69,118.0,0,0.8393359460634654,26,33.0,0,-0.0,1,1.0,0,0.38685280723454163,4,4.0,0
Chicago,17031824507,0.9352202582005595,175,331.0,0,0.8945446496082005,94,194.0,0,0.8882196430920655,27,39.0,0,0.903119551111293,30,37.0,0
Chicago,17089851302,0.876757531383765,47,87.0,0,0.8636386999177551,49,66.0,0,0.5887621559162939,5,5.0,0,-0.0,1,1.0,0
Chicago,17031230200,0.88008291410764,60,68.0,0,0.9306207634053374,88,108.0,0,0.8175295903539446,9,9.0,0,0.7372018207993071,8,8.0,0
Chicago,17031062900,0.9692218117828801,208,302.0,0,0.7557686632357191,139,260.0,0,0.8023964535051947,14,14.0,0,0.7143002438742897,10,10.0,0
Chicago,17097861509,0.9777532348721303,501,758.0,0,0.8974356755904466,88,125.0,0,0.5385560615583984,9,9.0,0,0.7060107101418428,11,12.0,0
Chicago,17197881002,0.8511028748599996,55,72.0,0,0.8160038589268732,95,158.0,0,0.8270056316554407,22,26.0,0,0.7571369376771083,16,26.0,0
Chicago,17031804701,0.8911726549579035,325,607.0,0,0.9394924900524253,202,327.0,0,0.8360248578804009,34,59.0,0,0.830385689994502,21,28.0,0
Chicago,17031251500,0.8486998268586681,113,170.0,0,0.9361561783482931,133,177.0,0,0.4736604283676854,9,9.0,0,0.629289148004281,13,14.0,0
Chicago,17031340600,0.9935144034114491,568,737.0,0,0.8434696365843981,19,19.0,0,,0,0.0,0,,0,0.0,0
Chicago,17043846103,0.8096625918957641,237,436.0,0,0.8669664510923628,220,379.0,0,0.7066382193787482,23,31.0,0,0.6236830214183843,11,18.0,0
Chicago,17097864107,0.8011717370722925,54,102.0,0,0.8199338042679596,175,349.0,0,0.8251790962365686,22,30.0,0,0.8143988661667393,27,33.0,0
Chicago,17031220701,0.9087884296646355,55,61.0,0,0.9634266415769884,145,213.0,0,0.6131471927654584,3,3.0,0,0.5887621559162939,5,5.0,0
Chicago,18127050703,0.8571232999960209,26,76.0,0,0.8102113227366172,22,41.0,0,0.6131471927654584,3,3.0,0,,0,0.0,0
Chicago,18111100500,0.87765345351727,43,59.0,0,0.8842067719869366,64,123.0,0,0.38160194914071205,4,9.0,0,0.5740244612564893,7,14.0,0
Chicago,17031805202,0.8822089174916566,50,61.0,0,0.8921662830656334,41,51.0,0,0.25146299858006066,5,6.0,0,0.7127263906780549,7,7.0,0
Chicago,17197880503,0.8183533957118712,43,74.0,0,0.9087314227798717,64,123.0,0,0.7213482085727878,15,30.0,0,0.63986917975112,15,29.0,0
Chicago,17031530400,0.9060773979588291,69,98.0,0,0.9323452278300348,179,241.0,0,0.6783210145987068,13,14.0,0,0.7778484765468276,31,33.0,0
Chicago,17097864204,0.7721671794509671,56,86.0,0,0.7827297504035133,57,76.0,0,0.9024945481137767,14,15.0,0,0.9108643649143928,15,19.0,0
Chicago,17197880901,0.924756154362349,146,278.0,0,0.9195248623704566,131,270.0,0,0.8386477902718035,31,36.0,0,0.8993836899388606,31,34.0,0
Chicago,17197880416,0.7027925105707915,70,209.0,0,0.8554127169654366,71,130.0,0,0.7627759615770443,9,11.0,0,0.881916411486999,16,21.0,0
Chicago,17031242800,0.9933012502971134,132,160.0,0,0.9677392181144967,59,70.0,0,0.5887621559162939,5,5.0,0,0.5802792108518124,4,4.0,0
Chicago,17031310400,0.9420809631241052,38,47.0,0,0.9416759221909881,26,30.0,0,-0.0,1,1.0,0,-0.0,1,1.0,0
Chicago,17043846004,0.8969266307227497,207,298.0,0,0.9174067112204877,174,266.0,0,0.49543160845219364,12,12.0,0,-0.0,1,1.0,0
Chicago,17031660800,0.7833183661054787,54,68.0,0,0.9049105322372004,212,307.0,0,0.31384521989498937,4,4.0,0,0.44750345474037617,10,10.0,0
Chicago,17031820400,0.9122639504844855,113,170.0,0,0.9652644814207368,145,252.0,0,0.7200535179775588,32,39.0,0,0.8075377628984773,22,30.0,0
Chicago,17031161100,0.8984919757346205,89,124.0,0,0.943759647296558,207,297.0,0,0.8193845012292461,11,11.0,0,0.798293440595532,16,17.0,0
Chicago,18127050405,0.960058249314534,11,11.0,0,0.9369015477459045,24,28.0,0,0.5024424688300348,7,8.0,0,0.5303560860446522,4,5.0,0
Chicago,17097861507,0.9247413155326231,78,140.0,0,0.9128261187765816,43,69.0,0,0.8175295903539446,9,9.0,0,0.9202390722583168,13,14.0,0
Chicago,17031823702,0.8509619789246851,89,136.0,0,0.947895732649236,180,327.0,0,0.8227975046804076,25,36.0,0,0.7946717748728154,30,46.0,0
Chicago,17031120100,0.9331589558565307,95,117.0,0,0.9140936237884442,175,234.0,0,0.6917763069570632,18,18.0,0,0.8038103185385128,15,16.0,0
Chicago,17031242000,0.9882909432433186,249,368.0,0,0.9017672185862646,270,590.0,0,0.9488801212514659,29,32.0,0,0.9809464023464665,29,30.0,0
Chicago,18089010600,0.7735615258571443,21,25.0,0,0.6030145470258353,44,62.0,0,-0.0,3,4.0,0,0.38160194914071205,8,9.0,0
Chicago,17031828801,0.990006645878272,73,125.0,0,0.9952408517821221,150,262.0,0,0.8884603535910539,17,23.0,0,0.9277902462594633,18,21.0,0
Chicago,17097861505,0.9588790165377507,102,127.0,0,0.8385518066536316,102,177.0,0,0.8499774069493011,9,9.0,0,0.935944697445866,18,18.0,0
Chicago,17031230300,0.8675505830351216,28,28.0,0,0.8930946156106659,33,33.0,0,,0,0.0,0,,0,0.0,0
Chicago,17031410200,0.9374293327889572,19,20.0,0,0.9218300337081936,43,49.0,0,,0,0.0,0,,0,0.0,0
Chicago,17043844402,0.9439983807014316,295,421.0,0,0.8836901288123732,142,184.0,0,0.7435400483818875,13,13.0,0,0.7127263906780549,7,7.0,0
Chicago,17031817600,0.9545699027934328,146,207.0,0,0.9279059994527031,124,180.0,0,0.7826562107978231,19,23.0,0,0.6819062945219565,18,19.0,0
Chicago,17031805402,0.9026971839032053,120,164.0,0,0.9316803930813075,151,237.0,0,0.7435032788101106,9,10.0,0,0.8704188162777186,15,16.0,0
Chicago,17043846209,0.7543669048538034,179,335.0,0,0.8754878293869113,132,204.0,0,0.7224994136085833,11,11.0,0,0.36610702697676334,12,14.0,0
Chicago,17031803200,0.8209832741165798,76,111.0,0,0.9039583918511834,96,126.0,0,0.38685280723454163,4,4.0,0,0.7443722497961315,12,14.0,0
Chicago,17031561000,0.9396566064544514,140,233.0,0,0.9412462656460663,152,288.0,0,0.9172773193714364,31,40.0,0,0.9326968397302272,25,26.0,0
Chicago,17043841801,0.8062703371321762,61,131.0,0,0.8743111689110432,112,210.0,0,0.6077266474915604,7,10.0,0,0.5802792108518124,4,4.0,0
Chicago,17031823901,0.8901201765963949,162,345.0,0,0.8924278274616247,74,101.0,0,0.6911903850483043,19,26.0,0,0.727706788622769,12,13.0,0
Chicago,17031222600,0.8936877153694865,19,22.0,0,0.9720651856254967,118,163.0,0,,0,0.0,0,0.5802792108518124,4,4.0,0
Chicago,17031221400,0.9799994144271833,340,574.0,0,0.9284930000118778,132,190.0,0,0.9688663889201976,27,28.0,0,0.8710490642551527,6,6.0,0
Chicago,17031824004,0.9069998739243814,168,231.0,0,0.8953029561026842,190,281.0,0,0.7893241751550633,11,11.0,0,0.6413024274210593,9,9.0,0
Chicago,17031070103,0.8374453978357432,36,40.0,0,0.8755879299031228,84,120.0,0,-0.0,2,2.0,0,0.6131471927654584,3,3.0,0
Chicago,17197980000,0.8272071370090631,23,29.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0
Chicago,17043841112,0.7848489484681639,82,150.0,0,0.8253291258820901,138,244.0,0,0.8245410164596383,21,23.0,0,0.7174794911265627,25,33.0,0
Chicago,17031810502,0.9038154404251445,236,486.0,0,0.9172280232652806,243,382.0,0,0.6758965349862937,13,18.0,0,0.8625919248284056,19,33.0,0
Chicago,17031816100,0.9640688978958281,329,576.0,0,0.9964579457964975,208,332.0,0,0.5912537991489759,22,24.0,0,0.8612432104013409,26,30.0,0
Chicago,17089854400,0.9030186711095812,139,440.0,0,0.9716818952928005,275,709.0,0,0.8779439588957327,33,57.0,0,0.8965611231839208,43,66.0,0
Chicago,17031130200,0.9609985302908366,179,232.0,0,0.9222401912567219,65,78.0,0,0.38685280723454163,2,2.0,0,0.6131471927654584,3,3.0,0
Chicago,17031271300,0.9248026181094459,114,141.0,0,0.8221825889732283,118,135.0,0,0.38685280723454163,4,4.0,0,0.355245321275764,3,3.0,0
Chicago,17031730700,0.8605631818748871,135,192.0,0,0.9190771192085939,155,185.0,0,0.7155236303035643,16,16.0,0,0.868855969579687,29,29.0,0
Chicago,18089021600,0.9748595457485271,94,111.0,0,0.947159115937335,104,128.0,0,0.8616051493362595,14,16.0,0,0.38685280723454163,2,2.0,0
Chicago,17031829000,0.9450415872376662,41,53.0,0,0.9210921198653932,33,41.0,0,0.5802792108518124,4,4.0,0,0.38685280723454163,2,2.0,0
Chicago,17031060800,0.9870661806978034,182,260.0,0,0.92616472463412,204,441.0,0,0.9089591206529798,36,41.0,0,0.9733787849439406,45,50.0,0
Chicago,17031411100,0.9387348736455862,65,78.0,0,0.9918059870263376,55,68.0,0,0.5887621559162939,5,5.0,0,0.38685280723454163,2,2.0,0
Chicago,17031491200,0.7088320245480136,62,96.0,0,0.7792362902862664,33,36.0,0,-0.0,1,1.0,0,0.38685280723454163,2,2.0,0
Chicago,17031828300,0.964219027346138,247,395.0,0,0.9698326210885019,127,164.0,0,0.8065735963827292,11,12.0,0,0.5887621559162939,9,10.0,0
Chicago,17037001400,0.9914824378883401,119,198.0,0,0.9962922079483033,117,230.0,0,0.854254980894069,37,53.0,0,0.8866398433302479,23,37.0,0
Chicago,17031804806,0.8400296729732313,65,116.0,0,0.8168708533799997,69,119.0,0,0.7175490586099765,23,32.0,0,0.7238089993014833,15,19.0,0
Chicago,18089021800,0.9789642370058634,107,164.0,0,0.869558719730609,77,132.0,0,0.7949966515970538,14,16.0,0,0.8822716235122601,15,16.0,0
Chicago,18127051102,0.8148878180095888,32,50.0,0,0.8689246105215401,28,47.0,0,0.6021970171824717,4,7.0,0,0.6000466817505234,8,12.0,0
Chicago,17031010400,0.9609456732395227,333,550.0,0,0.9445308495505779,163,363.0,0,0.8649743855105252,14,14.0,0,0.8193845012292461,10,11.0,0
Chicago,17031812301,0.9902385198402825,263,452.0,0,0.9753310623967824,180,298.0,0,0.7435032788101106,5,5.0,0,0.7737056144690833,4,4.0,0
Chicago,17097861604,0.9470797446413249,276,729.0,0,0.8993520093544318,83,126.0,0,0.38685280723454163,4,4.0,0,0.5802792108518124,4,4.0,0
Chicago,17089850106,0.8159956886255343,68,141.0,0,0.8463681844148815,145,311.0,0,0.9623048278185771,18,23.0,0,0.9473208567353708,24,27.0,0
Chicago,17031821600,0.9650835253462833,152,242.0,0,0.987683831005729,190,302.0,0,0.9270245294725525,38,44.0,0,0.9293660280485275,25,30.0,0
Chicago,17031803005,0.887940469889912,100,169.0,0,0.7175573728334355,61,79.0,0,0.7737056144690833,4,4.0,0,0.6131471927654584,3,3.0,0
Chicago,17093890500,0.8765959655228005,103,199.0,0,0.8827905866739381,181,375.0,0,0.7645521093554615,19,29.0,0,0.7802340247504146,22,36.0,0
Chicago,17031480200,0.755013860156771,50,59.0,0,0.8649743855105252,7,7.0,0,0.355245321275764,3,3.0,0,0.38685280723454163,2,2.0,0
Chicago,17043840201,0.9133107391185353,325,506.0,0,0.9686090894360472,130,185.0,0,0.6745422538936184,22,27.0,0,0.8255197379070639,13,13.0,0
Chicago,17197880304,0.48211411515483515,41,64.0,0,0.73469463323884,82,149.0,0,-0.0,6,6.0,0,0.5333862650237753,7,7.0,0
Chicago,17111871106,0.7648954513335914,69,148.0,0,0.7549537752124365,126,348.0,0,0.6656702295309039,27,41.0,0,0.6970316124090834,33,57.0,0
Chicago,17031230400,0.9505713361490522,79,91.0,0,0.9865068987655092,67,73.0,0,0.6645883756958351,22,24.0,0,0.705161332067287,14,15.0,0
Chicago,55059000800,0.8102465523385868,24,61.0,0,0.8675330157487815,40,70.0,0,0.8744822534660097,20,25.0,0,0.7703087548136268,22,37.0,0
Chicago,17031803702,0.7734371199295799,67,107.0,0,0.8761488593285915,87,153.0,0,0.5486717248930348,8,12.0,0,0.6077266474915605,9,10.0,0
Chicago,18089022000,0.91961407986799,92,136.0,0,0.9444982754776858,145,248.0,0,0.7910802314031452,17,22.0,0,0.8757825776270557,16,20.0,0
Chicago,17201003705,0.7485044138555139,48,72.0,0,0.8891026221249487,76,113.0,0,0.7961137967211841,13,18.0,0,0.7810694637835531,19,20.0,0
Chicago,17031804607,0.8424519073647575,116,171.0,0,0.825825292121743,99,191.0,0,0.8318528149129181,15,25.0,0,0.7605215084098047,18,33.0,0
Chicago,17097861508,0.9682500387391022,203,312.0,0,0.9117775185800325,147,197.0,0,0.7013206655850516,20,20.0,0,0.8690413667681063,10,10.0,0
Chicago,17031812302,0.9906102318353739,97,129.0,0,0.9613991687728946,91,120.0,0,0.25146299858006066,6,6.0,0,0.3756149631508355,4,5.0,0
Chicago,17111870604,0.7801313506677494,105,231.0,0,0.8867927035753876,102,161.0,0,0.9436377299761939,18,19.0,0,0.8956448962601599,21,26.0,0
Chicago,17043846517,0.8880638917996988,130,286.0,0,0.8666048495589986,151,291.0,0,0.7267081792042159,20,32.0,0,0.8252824166201305,32,49.0,0
Chicago,18127050203,0.9141619409475445,148,267.0,0,0.9313361839387775,103,192.0,0,0.6847634990915644,12,38.0,0,0.5649925988890221,13,26.0,0
Chicago,17031740400,0.9531020205050512,162,320.0,0,0.9755609235833992,143,256.0,0,0.8594769143505586,35,39.0,0,0.8626319315933177,21,23.0,0
Chicago,18007100200,0.7620269403244948,17,19.0,0,0.18143226196064363,6,10.0,0,,0,0.0,0,,0,0.0,0
Chicago,17111871306,0.7580378218100248,141,350.0,0,0.787568022611714,171,318.0,0,0.6077266474915605,9,10.0,0,0.6938286147776267,19,25.0,0
Chicago,17031050100,0.9443083841516238,162,242.0,0,0.9164104318199678,204,328.0,0,0.8509553984313722,13,13.0,0,0.5303560860446522,5,5.0,0
