city,GEOID,lon,lat,pct_black,local_coef,local_t,local_sig
NewYork,36047036200,-73.963446,40.578273,0.030917874396135265,-0.10082875680759813,-1.3494605453165984,False
NewYork,36061006000,-73.977008,40.734759,0.0277882797731569,-0.3982162052609577,-2.7363605491311245,True
NewYork,36081015900,-73.91835,40.75593,0.02369077306733167,0.05830004139280694,0.34475263950511176,False
NewYork,36081016300,-73.909547,40.75633,0.2689365901801135,0.08425771758619896,0.47950930879131526,False
NewYork,36005014702,-73.904869,40.836637,0.3906711277307617,-0.20532901422072883,-1.5118822661417441,False
NewYork,36047026100,-73.945785,40.692381,0.37660132736533414,-0.32739278904158464,-2.906024514993416,True
NewYork,36061002500,-73.99863,40.710427,0.1898488120950324,-0.4107017973781696,-2.984674293748269,True
NewYork,36047006700,-73.997389,40.684081,0.009673852957435046,-0.2094506632195706,-2.011357959259035,True
NewYork,36047000501,-73.994382,40.696483,0.0242960944595822,-0.3183442609150435,-2.677163479429355,True
NewYork,36061027500,-73.939439,40.854198,0.03819784524975514,-0.32419729256251173,-2.1974289464751653,True
NewYork,36061026500,-73.939183,40.849727,0.04613138686131387,-0.3441845385750864,-2.2671061448829395,True
NewYork,36047031701,-73.94992,40.673938,0.45111277819454865,-0.28954190493962895,-3.1644423750848127,True
NewYork,36047000502,-73.993063,40.695124,0.028409090909090908,-0.31046257684891815,-2.6645954856314,True
NewYork,36061002202,-73.981044,40.721345,0.0840032154340836,-0.4273135372294614,-3.0070379174748414,True
NewYork,36081025500,-73.908385,40.74851,0.012476606363069246,0.13479889682709228,0.8030295962079751,False
NewYork,36081042400,-73.772939,40.695607,0.8213507625272332,-0.31141869242343123,-3.5981560436526765,True
NewYork,36081054200,-73.746306,40.719065,0.22120800155369974,-0.31531561829320826,-3.453733913720013,True
NewYork,36047022100,-73.95433,40.676305,0.3836284321272774,-0.28714865317760724,-3.051538685164224,True
NewYork,36047026300,-73.944873,40.68921,0.5067049808429118,-0.32930545388099836,-3.0223035833282146,True
NewYork,36047015700,-73.976281,40.672971,0.033730604902181244,-0.20221055418053402,-2.150478138938476,True
NewYork,36047025300,-73.950481,40.693362,0.358828547057151,-0.3306067582334827,-2.8853303262925,True
NewYork,36047020700,-73.966681,40.674862,0.18702525148840074,-0.2435567557020203,-2.572969932394099,True
NewYork,36047034300,-73.938499,40.673838,0.6232085987261147,-0.30942201456529916,-3.453702320196238,True
NewYork,36047014100,-73.989291,40.665388,0.08134521414199483,-0.12282080053088676,-1.3168451444497646,False
NewYork,36047016700,-73.978784,40.664285,0.023138409760201935,-0.15357157670879434,-1.692773463086428,False
NewYork,36047050500,-73.945183,40.708012,0.1532734836873221,-0.27594949932601914,-2.1554510280123074,True
NewYork,36047022900,-73.95675,40.685153,0.34616365026765233,-0.3127326987362507,-3.020249902291812,True
NewYork,36047031100,-73.939307,40.676235,0.5462237543089941,-0.3141931580859935,-3.419252902589036,True
NewYork,36047024500,-73.951872,40.682853,0.452431289640592,-0.3136950388227365,-3.10966134153139,True
NewYork,36047082400,-73.948922,40.648779,0.7285915776747934,-0.21037458910952767,-2.647848314180203,True
NewYork,36047024100,-73.954246,40.691838,0.14488188976377953,-0.3312682026433706,-2.9598259524370225,True
NewYork,36081015500,-73.917296,40.759762,0.013651877133105802,0.023321229649519576,0.13810304390431624,False
NewYork,36081055400,-73.740237,40.727911,0.16807398472054685,-0.31736813836687866,-3.414673964697208,True
NewYork,36081006501,-73.917658,40.767845,0.02167352537722908,-0.04272513856539057,-0.2584525467260779,False
NewYork,36081130100,-73.739374,40.733004,0.14275517487508924,-0.31853412898804595,-3.398683833518352,True
NewYork,36047083000,-73.945367,40.640403,0.790497810929139,-0.19558730001583238,-2.5367985376959963,True
NewYork,36047091200,-73.907479,40.664884,0.6203590992087644,-0.33191461846647147,-3.868279994293456,True
NewYork,36047113200,-73.898327,40.660723,0.7144622991347342,-0.34257816659270357,-3.9788533851627723,True
NewYork,36047110400,-73.888513,40.659431,0.7346093133385951,-0.3576807418840349,-3.9997234017353867,True
NewYork,36047079000,-73.953519,40.640856,0.7294761532447225,-0.1731837476280637,-2.2538190795022635,True
NewYork,36047112800,-73.892093,40.661677,0.6857206904281551,-0.3528748640050993,-3.987388170824359,True
NewYork,36047079200,-73.954383,40.644547,0.6923076923076923,-0.18016630011904947,-2.3174919482910874,True
NewYork,36047115000,-73.886474,40.673941,0.44188280499519694,-0.3470122492811141,-3.640059295850992,True
NewYork,36047078200,-73.942719,40.637829,0.80396961529037,-0.19625223681237344,-2.5551424087047203,True
NewYork,36047091000,-73.904159,40.665715,0.6047471620227038,-0.3376892010267821,-3.875032039880418,True
NewYork,36047085600,-73.944931,40.6485,0.7502802690582959,-0.21957329243764617,-2.7841015937452203,True
NewYork,36047051602,-73.958185,40.641592,0.6128033040784718,-0.16062568707434988,-2.093738046469306,True
NewYork,36047077600,-73.942348,40.630845,0.7135306553911205,-0.18034916930026484,-2.381294431701331,True
NewYork,36047078800,-73.948203,40.637456,0.755938242280285,-0.17874436150321082,-2.351758745168116,True
NewYork,36047051601,-73.957002,40.638617,0.5999630109117811,-0.15710209103581957,-2.0686858277236433,True
NewYork,36047113000,-73.89658,40.662294,0.6894618834080718,-0.34701852456090587,-3.969856917755308,True
NewYork,36047080800,-73.939128,40.657844,0.5804123711340207,-0.27077997477000504,-3.2739371130449606,True
NewYork,36047074000,-73.941479,40.627376,0.618398142774231,-0.17381695368212252,-2.314241793686467,True
NewYork,36081002500,-73.944851,40.755118,0.431924882629108,-0.10908941962017833,-0.6888969044371359,False
NewYork,36047016500,-73.973942,40.670098,0.025196850393700787,-0.19459688935038646,-2.079225703185973,True
NewYork,36047152200,-73.967633,40.643413,0.1451171280803164,-0.1358729614738052,-1.7482445097226569,False
NewYork,36005026900,-73.905568,40.870054,0.1718371303926321,-0.13392781584047864,-1.0141047640422818,False
NewYork,36047014500,-73.995102,40.66136,0.04745685740236149,-0.08853992855370259,-0.9434486757429938,False
NewYork,36081069702,-73.863278,40.722635,0.007381012980402138,-0.16685925290093076,-1.4733967819435458,False
NewYork,36081005100,-73.932295,40.756134,0.01950636942675159,-0.01474267642763353,-0.0894319052668928,False
